text,label
My top up didn't go through,complaint
My top up has failed,complaint
Why is it failing to top-up?,complaint
I can't get the top-up to work! What's going on here.,complaint
How do I know if my top up worked?,complaint
Why can't I topup my account?,complaint
My top-up was declined,complaint
Why is my card being declined when I try to do a top-up? How can this be immediately resolved?,complaint
The app has rejected my top up.,complaint
"I attempted to top up my car today, it failed! I just got it a couple of days before and it worked then. What is going on with it?",complaint
Why was my top-up rejected?,complaint
My credit card got declined for top up! What's going on? Can you check on why it didn't go through?,complaint
My top up isnt working,complaint
Trouble with my top up,complaint
I'm confused as to why my top-up did not go through.,complaint
I added money but my top-up wasn't processed by the app.,complaint
I really need to top-up my card today urgently but my card keeps getting declined!! Can you please resolve this problem or let me know if you have any alternatives,complaint
"I have the funds, why can I not use my top-up?",complaint
"Hello, I trying to top up with my card today but it didn't work. When I tried last time it worked but today it isn't. Could you take a look at it for me?",complaint
Why are you keeping my money from me by declining my card? What is going on?,complaint
"I desperately need to top-up my card, so why is it being declined? Can you solve this for me? I need to use my card immediately!",complaint
Why did the app deny my top-up?,complaint
My top-up was rejected,complaint
Fix my top up,complaint
